season_year,week,full_name,team,receiving_tar,receiving_rec,receiving_yds,receiving_tds,air_yds,yac_yds,fpts_ppr
2016,17,Tommylee Lewis,NO,0,0,0,0,NA,NA,0
2016,1,Johnny Holton,OAK,0,0,0,0,NA,NA,0
2016,2,Johnny Holton,OAK,1,1,4,0,-4,8,2.8
2016,3,Johnny Holton,OAK,0,0,0,0,NA,NA,0.2
2016,5,Johnny Holton,OAK,0,0,0,0,NA,NA,0
2016,7,Johnny Holton,OAK,0,0,0,0,NA,NA,2.5
2016,8,Johnny Holton,OAK,0,0,0,0,NA,NA,0.2
2016,12,Johnny Holton,OAK,1,1,30,0,24,6,4
2016,13,Johnny Holton,OAK,0,0,0,0,NA,NA,0
2016,14,Johnny Holton,OAK,0,0,0,0,NA,NA,0
2016,15,Johnny Holton,OAK,0,0,0,0,NA,NA,0
2016,17,Johnny Holton,OAK,1,0,0,0,15,0,-2
2016,4,Laquon Treadwell,MIN,0,0,0,0,NA,NA,0
2016,9,Laquon Treadwell,MIN,1,1,15,0,15,0,2.5
2016,13,Laquon Treadwell,MIN,2,0,0,0,44,0,0
2016,14,Laquon Treadwell,MIN,0,0,0,0,NA,NA,0
2016,4,Charone Peake,NYJ,3,3,30,0,24,6,12
2016,5,Charone Peake,NYJ,1,1,6,0,1,5,1.6
2016,6,Charone Peake,NYJ,10,5,43,0,69,22,9.3
2016,7,Charone Peake,NYJ,2,1,8,0,8,6,1.8
2016,8,Charone Peake,NYJ,1,1,13,0,13,0,2.3
2016,9,Charone Peake,NYJ,0,0,0,0,6,0,0
2016,10,Charone Peake,NYJ,2,2,9,0,7,2,2.9
2016,13,Charone Peake,NYJ,2,0,0,0,14,0,0
2016,14,Charone Peake,NYJ,2,1,10,0,28,2,2
2016,15,Charone Peake,NYJ,4,2,18,0,44,9,3.8
2016,16,Charone Peake,NYJ,3,1,27,0,41,17,3.7
2016,17,Charone Peake,NYJ,5,2,22,0,68,2,4.2
2016,15,Byron Marshall,PHI,3,2,6,0,-7,13,4.8
2016,17,Byron Marshall,PHI,2,1,4,0,11,0,5.6
2016,1,Corey Coleman,CLE,5,2,69,0,125,7,8.9
2016,2,Corey Coleman,CLE,8,5,104,2,142,14,27.4
2016,9,Corey Coleman,CLE,7,3,41,0,116,4,7.1
2016,10,Corey Coleman,CLE,5,3,17,0,33,7,4.7
2016,11,Corey Coleman,CLE,12,4,39,0,136,5,7.9
2016,12,Corey Coleman,CLE,7,3,38,1,89,13,12.8
2016,14,Corey Coleman,CLE,11,3,26,0,182,19,5.7
2016,15,Corey Coleman,CLE,4,3,24,0,67,16,5.4
2016,16,Corey Coleman,CLE,5,2,15,0,89,5,3.5
2016,17,Corey Coleman,CLE,9,5,40,0,53,7,9.9
2016,6,Jordan Payton,CLE,2,0,0,0,34,0,0
2016,8,Jordan Payton,CLE,1,1,3,0,3,0,1.3
2016,2,Rashard Higgins,CLE,1,0,0,0,31,0,0
2016,3,Rashard Higgins,CLE,1,0,0,0,4,0,0
2016,5,Rashard Higgins,CLE,1,0,0,0,NA,NA,0
2016,6,Rashard Higgins,CLE,1,1,14,0,14,0,2.4
2016,7,Rashard Higgins,CLE,2,2,19,0,15,4,3.9
2016,8,Rashard Higgins,CLE,1,1,10,0,6,4,2
2016,11,Rashard Higgins,CLE,1,0,0,0,26,0,0
2016,12,Rashard Higgins,CLE,2,2,34,0,11,23,5.4
2016,16,Rashard Higgins,CLE,1,0,0,0,2,0,0
2016,17,Rashard Higgins,CLE,1,0,0,0,15,0,0
2016,1,Tyler Boyd,CIN,3,2,24,0,28,14,4.4
2016,2,Tyler Boyd,CIN,8,6,78,0,76,11,11.8
2016,3,Tyler Boyd,CIN,4,3,18,0,25,4,4.8
2016,4,Tyler Boyd,CIN,3,1,10,0,1,13,2
2016,5,Tyler Boyd,CIN,5,3,33,0,57,0,6.3
2016,6,Tyler Boyd,CIN,5,4,79,0,83,26,11.9
2016,7,Tyler Boyd,CIN,3,1,3,0,34,0,1.3
2016,8,Tyler Boyd,CIN,7,5,38,0,39,24,9.1
2016,10,Tyler Boyd,CIN,4,2,12,0,26,17,3.2
2016,11,Tyler Boyd,CIN,8,6,54,1,54,23,17.4
2016,12,Tyler Boyd,CIN,9,5,62,0,70,14,11.2
2016,13,Tyler Boyd,CIN,6,4,66,0,60,15,10.6
2016,14,Tyler Boyd,CIN,6,6,49,0,33,16,14.9
2016,15,Tyler Boyd,CIN,3,2,13,0,13,9,3.3
2016,16,Tyler Boyd,CIN,4,2,25,0,41,5,4.5
2016,17,Tyler Boyd,CIN,3,2,39,0,37,10,7.4
2016,6,Jake Lampman,NO,0,0,0,0,NA,NA,0
2016,9,Jake Lampman,NO,0,0,0,0,NA,NA,0
2016,10,Jake Lampman,NO,0,0,0,0,NA,NA,0
2016,11,Jake Lampman,NO,0,0,0,0,NA,NA,0
2016,1,Tyreek Hill,KC,1,1,9,1,-1,10,7.9
2016,2,Tyreek Hill,KC,2,2,8,0,-3,11,2.7
2016,3,Tyreek Hill,KC,4,3,26,0,36,27,5.3
2016,4,Tyreek Hill,KC,7,5,24,1,57,8,13.2
2016,6,Tyreek Hill,KC,2,2,20,0,9,11,4
2016,7,Tyreek Hill,KC,1,1,38,1,38,0,13.1
2016,8,Tyreek Hill,KC,6,5,98,1,64,37,21.5
2016,9,Tyreek Hill,KC,5,3,11,0,18,7,6.2
2016,10,Tyreek Hill,KC,13,10,89,0,135,58,20.1
2016,11,Tyreek Hill,KC,5,4,53,0,54,10,10.1
2016,12,Tyreek Hill,KC,10,9,52,1,27,25,32.5
2016,13,Tyreek Hill,KC,6,5,53,0,32,37,12.2
2016,14,Tyreek Hill,KC,6,6,66,1,50,16,22.8
2016,15,Tyreek Hill,KC,3,0,0,0,56,0,12.8
2016,16,Tyreek Hill,KC,5,0,0,0,54,0,15.5
2016,17,Tyreek Hill,KC,7,5,46,0,31,17,17.1
2016,1,Leonte Carroo,MIA,2,2,14,0,11,3,3.4
2016,4,Leonte Carroo,MIA,1,0,0,0,9,0,0
2016,9,Leonte Carroo,MIA,1,0,0,0,39,0,0
2016,12,Leonte Carroo,MIA,1,1,15,1,5,10,8.5
2016,13,Leonte Carroo,MIA,1,0,0,0,37,0,0
2016,1,Braxton Miller,HOU,3,1,6,0,15,2,1.6
2016,2,Braxton Miller,HOU,3,1,3,0,10,1,1.1
2016,5,Braxton Miller,HOU,1,1,12,0,-4,16,2.2
2016,6,Braxton Miller,HOU,4,2,13,0,36,2,3.3
2016,7,Braxton Miller,HOU,0,0,0,0,NA,NA,0
2016,8,Braxton Miller,HOU,3,3,18,0,2,16,4.8
2016,10,Braxton Miller,HOU,2,1,10,0,15,0,2
2016,11,Braxton Miller,HOU,7,5,25,1,33,6,13.6
2016,12,Braxton Miller,HOU,3,1,12,0,59,9,2.3
2016,13,Braxton Miller,HOU,2,0,0,0,37,0,0
2016,1,Ricardo Louis,CLE,0,0,0,0,NA,NA,0
2016,2,Ricardo Louis,CLE,0,0,0,0,NA,NA,0
2016,3,Ricardo Louis,CLE,4,3,40,0,33,10,7
2016,4,Ricardo Louis,CLE,5,3,28,0,61,12,5.8
2016,5,Ricardo Louis,CLE,5,2,13,0,87,9,3.3
2016,6,Ricardo Louis,CLE,9,5,65,0,78,29,11.5
2016,7,Ricardo Louis,CLE,3,1,5,0,35,4,1.5
2016,8,Ricardo Louis,CLE,7,2,32,0,50,10,5.2
2016,9,Ricardo Louis,CLE,0,0,0,0,NA,NA,0
2016,11,Ricardo Louis,CLE,1,0,0,0,4,0,0
2016,12,Ricardo Louis,CLE,0,0,0,0,NA,NA,0
2016,14,Ricardo Louis,CLE,0,0,0,0,NA,NA,0
2016,15,Ricardo Louis,CLE,0,0,0,0,NA,NA,0
2016,16,Ricardo Louis,CLE,0,0,0,0,NA,NA,0
2016,17,Ricardo Louis,CLE,2,2,22,0,9,13,4.2
2016,5,Pharoh Cooper,LA,1,0,0,0,10,0,0
2016,9,Pharoh Cooper,LA,1,1,3,0,-3,6,1.3
2016,10,Pharoh Cooper,LA,1,1,6,0,6,0,1.6
2016,11,Pharoh Cooper,LA,1,1,10,0,6,4,2
2016,13,Pharoh Cooper,LA,4,1,8,0,25,10,1.8
2016,14,Pharoh Cooper,LA,3,3,22,0,6,16,5.2
2016,15,Pharoh Cooper,LA,3,3,21,0,17,4,5.1
2016,16,Pharoh Cooper,LA,0,0,0,0,NA,NA,0
2016,17,Pharoh Cooper,LA,6,4,36,0,8,32,5.6
2016,3,Mike Thomas,LA,1,0,0,0,4,0,0
2016,5,Mike Thomas,LA,0,0,0,0,NA,NA,0
2016,7,Mike Thomas,LA,1,0,0,0,15,0,0
2016,10,Mike Thomas,LA,0,0,0,0,NA,NA,0
2016,13,Mike Thomas,LA,1,0,0,0,11,0,0
2016,14,Mike Thomas,LA,1,1,16,0,13,3,0.6
2016,15,Mike Thomas,LA,4,1,6,0,64,1,1.6
2016,17,Mike Thomas,LA,1,1,15,0,6,9,2.5
2016,1,Will Fuller,HOU,11,5,107,1,242,48,21.7
2016,2,Will Fuller,HOU,7,4,104,0,164,30,14.4
2016,3,Will Fuller,HOU,7,3,31,0,100,2,6.1
2016,4,Will Fuller,HOU,9,7,81,1,78,49,27.1
2016,5,Will Fuller,HOU,6,1,4,0,99,9,1.4
2016,7,Will Fuller,HOU,7,4,22,0,90,10,6.2
2016,8,Will Fuller,HOU,4,1,23,0,77,1,3.3
2016,11,Will Fuller,HOU,4,1,17,0,104,0,2.7
2016,12,Will Fuller,HOU,6,4,60,0,125,14,10
2016,13,Will Fuller,HOU,6,5,59,0,60,26,10.9
2016,14,Will Fuller,HOU,4,2,22,0,56,0,4.2
2016,15,Will Fuller,HOU,8,4,42,0,110,21,7.9
2016,16,Will Fuller,HOU,6,3,39,0,45,11,6.9
2016,17,Will Fuller,HOU,7,3,24,0,72,12,5.4
