"full_name","variable","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17"
"Laquon Treadwell","yac_yds",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"Laquon Treadwell","fpts_ppr",NA,NA,NA,0,NA,NA,NA,NA,2.5,NA,NA,NA,0,0,NA,NA,NA
"Larry Fitzgerald","receiving_tar",10,11,12,7,8,9,14,11,NA,18,7,4,11,9,9,4,7
"Larry Fitzgerald","receiving_rec",8,6,7,5,6,6,9,10,NA,12,6,4,10,3,7,4,5
"Larry Fitzgerald","receiving_yds",81,81,60,62,81,49,70,74,NA,133,63,53,78,12,57,31,43
"Larry Fitzgerald","receiving_tds",2,1,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,1
"Larry Fitzgerald","air_yds",91,116,68,82,74,60,115,56,NA,142,65,46,32,70,48,25,59
"Larry Fitzgerald","yac_yds",27,19,22,30,16,17,41,28,NA,42,6,7,58,11,23,6,13
"Larry Fitzgerald","fpts_ppr",28.1,20.1,13,11.3,26.1,10.9,16,17.4,NA,25.3,12.3,9.3,17.8,4.2,10.7,7.1,15.3
"Leonte Carroo","receiving_tar",2,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA
"Leonte Carroo","receiving_rec",2,NA,NA,0,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA
"Leonte Carroo","receiving_yds",14,NA,NA,0,NA,NA,NA,NA,0,NA,NA,15,0,NA,NA,NA,NA
"Leonte Carroo","receiving_tds",0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA
"Leonte Carroo","air_yds",11,NA,NA,9,NA,NA,NA,NA,39,NA,NA,5,37,NA,NA,NA,NA
"Leonte Carroo","yac_yds",3,NA,NA,0,NA,NA,NA,NA,0,NA,NA,10,0,NA,NA,NA,NA
"Leonte Carroo","fpts_ppr",3.4,NA,NA,0,NA,NA,NA,NA,0,NA,NA,8.5,0,NA,NA,NA,NA
"Lucky Whitehead","receiving_tar",0,0,0,0,0,1,NA,0,0,1,0,0,0,NA,0,0,1
"Lucky Whitehead","receiving_rec",0,0,0,0,0,1,NA,0,0,1,0,0,0,NA,0,0,1
"Lucky Whitehead","receiving_yds",0,0,0,0,0,35,NA,0,0,5,0,0,0,NA,0,0,8
"Lucky Whitehead","receiving_tds",0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0
"Lucky Whitehead","air_yds",NA,NA,NA,NA,NA,18,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,-3
"Lucky Whitehead","yac_yds",NA,NA,NA,NA,NA,17,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,11
"Lucky Whitehead","fpts_ppr",0,0,0.3,0.8,0.9,7.1,NA,1.7,0.2,1.5,0,1.5,-1.4,NA,-0.4,0,1.8
"Malcolm Mitchell","receiving_tar",5,2,2,NA,3,NA,1,NA,NA,2,5,7,10,5,1,5,NA
"Malcolm Mitchell","receiving_rec",2,1,1,NA,2,NA,0,NA,NA,1,4,5,8,4,1,3,NA
"Malcolm Mitchell","receiving_yds",33,15,27,NA,7,NA,0,NA,NA,13,98,42,82,41,14,29,NA
"Malcolm Mitchell","receiving_tds",0,0,0,NA,0,NA,0,NA,NA,0,1,2,0,1,0,0,NA
"Malcolm Mitchell","air_yds",66,24,23,NA,10,NA,37,NA,NA,50,60,73,62,30,14,49,NA
"Malcolm Mitchell","yac_yds",21,0,22,NA,1,NA,0,NA,NA,6,52,12,30,21,0,2,NA
"Malcolm Mitchell","fpts_ppr",5.3,2.5,3.7,NA,2.7,NA,0,NA,NA,2.3,19.8,21.2,16.2,14.1,2.4,5.9,NA
"Marc Mariani","receiving_tar",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"Marc Mariani","receiving_rec",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"Marc Mariani","receiving_yds",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"Marc Mariani","receiving_tds",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"Marc Mariani","air_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc Mariani","yac_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marc Mariani","fpts_ppr",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1.5
"Mario Alford","receiving_tar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"Mario Alford","receiving_rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"Mario Alford","receiving_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"Mario Alford","receiving_tds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"Mario Alford","air_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mario Alford","yac_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mario Alford","fpts_ppr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"Markus Wheaton","receiving_tar",NA,NA,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Markus Wheaton","receiving_rec",NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Markus Wheaton","receiving_yds",NA,NA,2,30,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Markus Wheaton","receiving_tds",NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Markus Wheaton","air_yds",NA,NA,51,30,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Markus Wheaton","yac_yds",NA,NA,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Markus Wheaton","fpts_ppr",NA,NA,1.2,12,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marqise Lee","receiving_tar",4,7,7,6,NA,6,8,3,8,6,8,6,9,8,3,7,9
"Marqise Lee","receiving_rec",2,5,5,4,NA,6,7,1,4,4,4,4,3,5,0,3,6
"Marqise Lee","receiving_yds",22,75,44,28,NA,61,107,21,84,50,52,37,34,113,0,37,86
"Marqise Lee","receiving_tds",0,0,0,0,NA,0,0,0,0,0,1,1,0,0,0,1,0
"Marqise Lee","air_yds",18,74,81,22,NA,47,77,28,123,111,113,62,97,153,50,107,93
"Marqise Lee","yac_yds",14,39,43,14,NA,14,65,9,25,3,9,4,4,45,0,4,46
"Marqise Lee","fpts_ppr",4.2,12.5,9.4,6.8,NA,12.1,17.7,1.1,13.5,9.6,15.8,13.9,7.4,16.3,6,17.5,14.6
"Marquess Wilson","receiving_tar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,1,NA,NA,NA,NA
"Marquess Wilson","receiving_rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,0,NA,NA,NA,NA
"Marquess Wilson","receiving_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,125,0,NA,NA,NA,NA
"Marquess Wilson","receiving_tds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA
"Marquess Wilson","air_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,158,22,NA,NA,NA,NA
"Marquess Wilson","yac_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,43,0,NA,NA,NA,NA
"Marquess Wilson","fpts_ppr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,26.5,0,NA,NA,NA,NA
"Marquise Goodwin","receiving_tar",NA,5,5,5,6,4,7,NA,5,NA,3,4,8,2,4,5,5
"Marquise Goodwin","receiving_rec",NA,2,1,1,2,2,4,NA,4,NA,2,2,4,0,3,1,1
"Marquise Goodwin","receiving_yds",NA,112,6,12,13,22,93,NA,43,NA,15,13,35,0,43,16,8
"Marquise Goodwin","receiving_tds",NA,1,0,0,1,0,1,NA,0,NA,0,0,0,0,0,0,0
"Marquise Goodwin","air_yds",NA,133,123,78,31,34,70,NA,71,NA,36,31,133,39,52,112,54
"Marquise Goodwin","yac_yds",NA,33,1,0,2,2,73,NA,7,NA,0,2,0,0,4,0,2
"Marquise Goodwin","fpts_ppr",NA,19.2,1.6,2.2,9.3,4.2,19.3,NA,8.3,NA,3.5,3.3,7.5,0,7.3,2.6,1.8
"Marvin Jones","receiving_tar",10,11,8,7,5,6,5,7,5,NA,2,11,NA,5,5,7,9
"Marvin Jones","receiving_rec",4,8,6,5,4,2,4,3,1,NA,1,4,NA,4,3,1,5
"Marvin Jones","receiving_yds",85,118,205,74,37,10,94,33,5,NA,15,54,NA,67,41,16,76
"Marvin Jones","receiving_tds",0,0,2,0,1,1,0,0,0,NA,0,0,NA,0,0,0,0
"Marvin Jones","air_yds",130,112,167,80,29,30,87,91,122,NA,37,143,NA,81,92,110,139
"Marvin Jones","yac_yds",29,50,64,20,13,4,8,5,4,NA,2,12,NA,0,2,1,7
"Marvin Jones","fpts_ppr",12.5,19.8,38.5,12.4,13.7,9.3,13.4,6.3,1.5,NA,2.5,9.4,NA,10.7,7.1,2.6,12.6
"Matthew Slater","receiving_tar",NA,1,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0
"Matthew Slater","receiving_rec",NA,0,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0
"Matthew Slater","receiving_yds",NA,0,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0
"Matthew Slater","receiving_tds",NA,0,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0
"Matthew Slater","air_yds",NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matthew Slater","yac_yds",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matthew Slater","fpts_ppr",NA,0,NA,0,0.5,NA,NA,0,NA,0,NA,NA,NA,-2,NA,NA,0
"Maurice Harris","receiving_tar",NA,NA,NA,NA,NA,NA,NA,2,NA,3,1,2,1,NA,NA,1,2
"Maurice Harris","receiving_rec",NA,NA,NA,NA,NA,NA,NA,0,NA,3,1,2,1,NA,NA,0,1
"Maurice Harris","receiving_yds",NA,NA,NA,NA,NA,NA,NA,0,NA,28,14,11,-2,NA,NA,0,15
"Maurice Harris","receiving_tds",NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,0,0
"Maurice Harris","air_yds",NA,NA,NA,NA,NA,NA,NA,27,NA,24,10,9,-2,NA,NA,4,33
"Maurice Harris","yac_yds",NA,NA,NA,NA,NA,NA,NA,0,NA,4,4,2,0,NA,NA,0,0
"Maurice Harris","fpts_ppr",NA,NA,NA,NA,NA,NA,NA,0,NA,5.8,2.4,3.1,0.8,NA,NA,0,2.5
"Michael Campanaro","receiving_tar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"Michael Campanaro","receiving_rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"Michael Campanaro","receiving_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"Michael Campanaro","receiving_tds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"Michael Campanaro","air_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michael Campanaro","yac_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michael Campanaro","fpts_ppr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,2.3,1
"Michael Crabtree","receiving_tar",9,5,11,12,7,4,11,16,6,NA,7,13,11,7,8,10,8
"Michael Crabtree","receiving_rec",7,4,8,7,3,2,8,8,2,NA,3,8,7,4,6,7,5
"Michael Crabtree","receiving_yds",87,31,102,88,47,10,96,108,27,NA,5,110,74,21,60,90,47
"Michael Crabtree","receiving_tds",0,1,0,3,1,0,1,0,0,NA,0,0,1,0,1,0,0
"Michael Crabtree","air_yds",82,31,115,142,82,57,111,162,91,NA,55,153,115,37,70,125,91
"Michael Crabtree","yac_yds",16,10,34,2,0,1,7,64,2,NA,2,45,22,10,2,29,6
"Michael Crabtree","fpts_ppr",17.7,13.1,18.2,33.8,13.7,3,23.6,18.8,4.7,NA,3.5,19,20.4,6.1,18,16,9.7
"Michael Floyd","receiving_tar",7,6,11,7,3,2,7,NA,NA,6,5,5,8,3,NA,2,4
"Michael Floyd","receiving_rec",3,2,4,3,0,2,5,NA,NA,5,2,2,3,2,NA,1,3
"Michael Floyd","receiving_yds",61,8,65,36,0,22,65,NA,NA,101,21,31,18,18,NA,6,36
"Michael Floyd","receiving_tds",0,1,0,1,0,1,0,NA,NA,0,0,0,1,0,NA,0,1
"Michael Floyd","air_yds",95,85,197,99,59,22,82,NA,NA,120,82,100,73,37,NA,33,26
"Michael Floyd","yac_yds",16,0,4,2,0,0,8,NA,NA,3,5,5,8,4,NA,0,14
"Michael Floyd","fpts_ppr",9.1,8.8,10.5,12.6,0,10.2,11.5,NA,NA,15.1,4.1,5.1,10.8,3.8,NA,1.6,12.6
"Michael Thomas","receiving_tar",6,5,11,9,NA,5,13,6,8,6,5,10,5,NA,10,8,14
"Michael Thomas","receiving_rec",6,4,7,4,NA,5,10,6,5,4,5,9,4,NA,7,6,10
"Michael Thomas","receiving_yds",58,56,71,44,NA,78,130,63,73,40,68,108,42,NA,52,98,156
"Michael Thomas","receiving_tds",0,0,1,1,NA,1,0,0,2,0,0,2,0,NA,1,0,1
"Michael Thomas","air_yds",23,45,60,99,NA,52,102,35,94,42,30,89,57,NA,71,48,155
"Michael Thomas","yac_yds",35,26,26,22,NA,26,73,28,19,13,38,46,18,NA,13,55,45
"Michael Thomas","fpts_ppr",11.8,9.6,20.1,14.4,NA,18.8,23,12.3,24.3,4,11.8,31.8,8.2,NA,18.2,15.8,31.6
"Mike Evans","receiving_tar",7,17,13,11,12,NA,13,11,17,5,13,11,6,8,8,8,11
"Mike Evans","receiving_rec",5,6,10,5,6,NA,8,4,11,4,6,8,3,4,4,7,5
"Mike Evans","receiving_yds",99,70,132,59,89,NA,96,50,150,66,105,104,38,42,59,97,65
"Mike Evans","receiving_tds",1,1,1,0,1,NA,2,0,2,0,0,2,0,0,0,1,1
"Mike Evans","air_yds",123,244,121,197,227,NA,170,194,213,65,231,142,54,95,170,114,140
"Mike Evans","yac_yds",8,4,27,3,1,NA,15,0,47,1,15,14,14,0,5,18,7
"Mike Evans","fpts_ppr",20.9,19,29.2,10.9,20.9,NA,29.6,11,38,10.6,16.5,30.4,8.8,8.2,9.9,22.7,17.5
"Mike Thomas","receiving_tar",NA,NA,1,NA,0,NA,1,NA,NA,0,NA,NA,1,1,4,NA,1
"Mike Thomas","receiving_rec",NA,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,0,1,1,NA,1
"Mike Thomas","receiving_yds",NA,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,0,16,6,NA,15
"Mike Thomas","receiving_tds",NA,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,0,0,0,NA,0
"Mike Thomas","air_yds",NA,NA,4,NA,NA,NA,15,NA,NA,NA,NA,NA,11,13,64,NA,6
"Mike Thomas","yac_yds",NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,3,1,NA,9
"Mike Thomas","fpts_ppr",NA,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,0,0.6,1.6,NA,2.5
"Mike Wallace","receiving_tar",6,6,6,10,11,9,13,NA,6,5,10,4,7,8,5,7,4
"Mike Wallace","receiving_rec",3,4,3,4,7,4,10,NA,4,4,5,3,6,5,2,4,4
"Mike Wallace","receiving_yds",91,41,34,44,63,97,120,NA,124,59,62,57,59,52,60,21,33
"Mike Wallace","receiving_tds",1,2,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0
"Mike Wallace","air_yds",93,102,80,131,87,125,189,NA,50,29,169,33,70,140,65,45,21
"Mike Wallace","yac_yds",38,7,8,5,11,36,26,NA,101,37,27,50,9,9,41,10,12
"Mike Wallace","fpts_ppr",19.2,20.1,6.9,10.7,13.3,13.7,22,NA,22.4,9.9,12.5,8.6,11.9,10.2,8,6.1,7.3
"Mohamed Sanu","receiving_tar",8,5,4,3,6,10,4,10,7,2,NA,8,3,NA,3,4,4
"Mohamed Sanu","receiving_rec",5,3,3,2,3,5,2,9,5,2,NA,8,2,NA,3,3,4
"Mohamed Sanu","receiving_yds",80,19,31,22,43,47,16,84,74,14,NA,65,26,NA,44,56,32
"Mohamed Sanu","receiving_tds",1,0,0,0,0,1,0,1,0,0,NA,0,0,NA,0,0,1
"Mohamed Sanu","air_yds",64,37,18,55,48,117,15,47,109,14,NA,35,13,NA,22,46,8
"Mohamed Sanu","yac_yds",49,12,23,1,7,6,19,40,22,0,NA,34,13,NA,22,15,24
"Mohamed Sanu","fpts_ppr",21,4.9,6.1,4.2,5.3,15.7,3.6,23.4,12.4,3.4,NA,15,4.6,NA,7.4,8.6,13.2
"Nelson Agholor","receiving_tar",5,7,3,NA,7,4,6,4,7,5,3,NA,5,4,4,5,0
"Nelson Agholor","receiving_rec",4,4,3,NA,2,3,2,3,4,2,0,NA,4,2,1,2,0
"Nelson Agholor","receiving_yds",57,42,21,NA,27,34,10,25,41,7,0,NA,23,22,9,47,0
"Nelson Agholor","receiving_tds",1,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,1,0
"Nelson Agholor","air_yds",56,106,8,NA,120,32,96,24,44,21,54,NA,17,23,33,97,NA
"Nelson Agholor","yac_yds",4,19,13,NA,2,4,0,3,21,3,0,NA,6,16,4,3,NA
"Nelson Agholor","fpts_ppr",15.7,8.2,5.1,NA,5.2,6.4,3,5.5,8.1,2.7,2,NA,6.7,4.2,2,13.2,-0.1
"Nick Williams","receiving_tar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,2
"Nick Williams","receiving_rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1
"Nick Williams","receiving_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,10
"Nick Williams","receiving_tds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0
"Nick Williams","air_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,11
"Nick Williams","yac_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,6
"Nick Williams","fpts_ppr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,2
"Odell Beckham","receiving_tar",8,11,11,9,12,10,9,NA,10,11,7,11,16,9,8,20,7
"Odell Beckham","receiving_rec",4,8,7,3,5,8,5,NA,4,10,5,6,10,4,6,11,5
"Odell Beckham","receiving_yds",73,86,121,23,56,222,49,NA,46,97,46,96,100,94,64,150,44
"Odell Beckham","receiving_tds",0,0,0,0,1,2,0,NA,2,1,0,2,0,1,1,0,0
"Odell Beckham","air_yds",84,107,114,155,89,121,97,NA,120,97,65,128,135,123,77,233,58
"Odell Beckham","yac_yds",16,21,45,6,22,128,5,NA,26,22,2,59,23,68,16,58,17
"Odell Beckham","fpts_ppr",11.3,16.6,19.1,5.3,16.6,40.2,9.9,NA,20.6,25.7,9.6,27.6,20,19.4,19.3,26,9.4
"Paul McRoberts","receiving_tar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Paul McRoberts","receiving_rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Paul McRoberts","receiving_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"Paul McRoberts","receiving_tds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Paul McRoberts","air_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"Paul McRoberts","yac_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Paul McRoberts","fpts_ppr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6
"Paul Richardson","receiving_tar",2,6,0,1,NA,NA,2,3,1,3,3,3,NA,0,NA,5,7
"Paul Richardson","receiving_rec",1,3,0,1,NA,NA,1,2,1,2,1,1,NA,0,NA,4,4
"Paul Richardson","receiving_yds",11,35,0,27,NA,NA,10,33,15,52,6,17,NA,0,NA,42,40
"Paul Richardson","receiving_tds",0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,NA,1,0
"Paul Richardson","air_yds",20,101,NA,25,NA,NA,19,13,15,40,63,72,NA,40,NA,51,36
"Paul Richardson","yac_yds",2,4,NA,2,NA,NA,4,25,0,18,3,0,NA,0,NA,13,25
"Paul Richardson","fpts_ppr",2.1,6.5,0,3.7,NA,NA,2,5.3,2.5,7.2,1.6,2.7,NA,0,NA,14.2,8.5
"Paul Turner","receiving_tar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,4
"Paul Turner","receiving_rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,2
"Paul Turner","receiving_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,16,NA,NA,30
"Paul Turner","receiving_tds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0
"Paul Turner","air_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,14,NA,NA,44
"Paul Turner","yac_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,9,NA,NA,9
"Paul Turner","fpts_ppr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2.6,NA,NA,5
"Percy Harvin","receiving_tar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
"Percy Harvin","receiving_rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"Percy Harvin","receiving_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
"Percy Harvin","receiving_tds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"Percy Harvin","air_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
"Percy Harvin","yac_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
"Percy Harvin","fpts_ppr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA
"Pharoh Cooper","receiving_tar",NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,4,3,3,0,6
"Pharoh Cooper","receiving_rec",NA,NA,NA,NA,0,NA,NA,NA,1,1,1,NA,1,3,3,0,4
"Pharoh Cooper","receiving_yds",NA,NA,NA,NA,0,NA,NA,NA,3,6,10,NA,8,22,21,0,36
"Pharoh Cooper","receiving_tds",NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0
"Pharoh Cooper","air_yds",NA,NA,NA,NA,10,NA,NA,NA,-3,6,6,NA,25,6,17,NA,8
"Pharoh Cooper","yac_yds",NA,NA,NA,NA,0,NA,NA,NA,6,0,4,NA,10,16,4,NA,32
"Pharoh Cooper","fpts_ppr",NA,NA,NA,NA,0,NA,NA,NA,1.3,1.6,2,NA,1.8,5.2,5.1,0,5.6
"Phillip Dorsett","receiving_tar",6,5,4,3,3,5,NA,5,4,NA,3,6,1,8,1,1,4
"Phillip Dorsett","receiving_rec",4,1,3,1,2,2,NA,5,2,NA,1,3,0,3,1,1,4
"Phillip Dorsett","receiving_yds",94,30,27,64,26,12,NA,33,28,NA,50,31,0,19,50,8,56
"Phillip Dorsett","receiving_tds",0,0,0,1,0,0,NA,0,0,NA,0,0,0,0,1,0,0
"Phillip Dorsett","air_yds",126,88,24,89,53,58,NA,12,36,NA,53,64,2,74,37,4,44
"Phillip Dorsett","yac_yds",5,0,17,22,1,1,NA,21,11,NA,35,3,0,5,13,4,12
"Phillip Dorsett","fpts_ppr",13.4,4,5.7,13.7,4.6,3.2,NA,8.3,4.8,NA,6,6.1,0.7,4.9,12,1.8,9.6
"Pierre Garcon","receiving_tar",6,7,7,5,7,11,5,7,NA,10,7,4,9,6,11,5,7
"Pierre Garcon","receiving_rec",6,2,5,4,5,6,2,6,NA,6,6,4,7,5,7,4,4
"Pierre Garcon","receiving_yds",51,25,59,39,56,77,22,67,NA,81,116,43,78,59,78,94,96
"Pierre Garcon","receiving_tds",0,0,0,0,1,0,0,0,NA,0,1,0,0,1,0,0,0
"Pierre Garcon","air_yds",31,57,75,16,84,92,77,82,NA,118,83,35,65,58,112,87,105
"Pierre Garcon","yac_yds",20,3,14,29,2,34,3,18,NA,32,37,8,42,3,24,25,48
"Pierre Garcon","fpts_ppr",11.1,4.5,10.9,7.9,16.6,13.7,4.2,12.7,NA,14.1,23.6,8.3,14.8,16.9,14.8,13.4,13.6
"Quan Bray","receiving_tar",0,1,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quan Bray","receiving_rec",0,1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quan Bray","receiving_yds",0,7,0,0,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quan Bray","receiving_tds",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quan Bray","air_yds",NA,7,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quan Bray","yac_yds",NA,0,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quan Bray","fpts_ppr",0,1.7,0,0,5.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quincy Enunwa","receiving_tar",8,6,11,7,7,5,4,11,4,6,NA,5,2,7,9,5,8
"Quincy Enunwa","receiving_rec",7,6,4,6,4,3,2,4,1,1,NA,5,1,3,5,1,5
"Quincy Enunwa","receiving_yds",54,92,37,60,51,42,73,93,25,7,NA,109,10,29,64,30,81
"Quincy Enunwa","receiving_tds",1,0,0,0,0,0,1,1,0,0,NA,1,0,0,0,0,0
"Quincy Enunwa","air_yds",31,77,108,44,49,37,16,122,44,39,NA,99,17,68,61,52,75
"Quincy Enunwa","yac_yds",25,15,20,20,26,20,63,43,9,0,NA,10,8,13,38,7,35
"Quincy Enunwa","fpts_ppr",18.4,15.2,7.7,12,9.1,7.2,15.3,19.3,3.5,1.7,NA,21.9,2,5.9,11.4,5.2,13.1
"Quinton Patton","receiving_tar",5,6,4,3,2,7,4,NA,9,9,5,1,NA,6,2,NA,NA
